batch_id,product_id,product_name,category,arrival_date,arrival_timestamp,quantity_received,quantity_available,unit_cost,total_cost,expiration_date,expiration_time,shelf_life_days,days_until_expiry,status,storage_temp_required,supplier_id
BATCH_02635,P007,Pasta Carbonara,Pasta,2024-10-19,2024-10-19 06:00:00,195,195,6.0,1170.0,2024-10-26,2024-10-26 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02636,P008,French Onion Soup,Soups,2024-10-19,2024-10-19 06:00:00,139,139,3.5,486.5,2024-10-24,2024-10-24 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02637,P009,Chocolate Lava Cake,Desserts,2024-10-19,2024-10-19 06:00:00,115,115,4.0,460.0,2024-10-23,2024-10-23 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02638,P010,Craft Beer (Draft),Beverages,2024-10-19,2024-10-19 06:00:00,289,289,3.0,867.0,2024-11-02,2024-11-02 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02639,P011,House Wine (Glass),Beverages,2024-10-19,2024-10-19 06:00:00,230,230,4.0,920.0,2024-11-18,2024-11-18 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02640,P012,Ice Cream Sundae,Desserts,2024-10-19,2024-10-19 06:00:00,88,88,3.0,264.0,2024-12-18,2024-12-18 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02641,P001,Fresh Salmon Fillet,Seafood,2024-10-22,2024-10-22 06:00:00,76,76,18.5,1406.0,2024-10-25,2024-10-25 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02642,P002,Ribeye Steak,Meat,2024-10-22,2024-10-22 06:00:00,84,84,22.0,1848.0,2024-10-27,2024-10-27 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02643,P003,Caesar Salad Mix,Vegetables,2024-10-22,2024-10-22 06:00:00,163,163,4.5,733.5,2024-10-26,2024-10-26 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02644,P004,Tiramisu Dessert,Desserts,2024-10-22,2024-10-22 06:00:00,121,121,5.0,605.0,2024-10-25,2024-10-25 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02645,P005,Grilled Chicken Breast,Meat,2024-10-22,2024-10-22 06:00:00,137,137,8.0,1096.0,2024-10-26,2024-10-26 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02646,P006,Lobster Tail,Seafood,2024-10-22,2024-10-22 06:00:00,37,37,35.0,1295.0,2024-10-24,2024-10-24 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02647,P007,Pasta Carbonara,Pasta,2024-10-22,2024-10-22 06:00:00,211,211,6.0,1266.0,2024-10-29,2024-10-29 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02648,P008,French Onion Soup,Soups,2024-10-22,2024-10-22 06:00:00,132,132,3.5,462.0,2024-10-27,2024-10-27 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02649,P009,Chocolate Lava Cake,Desserts,2024-10-22,2024-10-22 06:00:00,96,96,4.0,384.0,2024-10-26,2024-10-26 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02650,P010,Craft Beer (Draft),Beverages,2024-10-22,2024-10-22 06:00:00,259,259,3.0,777.0,2024-11-05,2024-11-05 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02651,P011,House Wine (Glass),Beverages,2024-10-22,2024-10-22 06:00:00,177,177,4.0,708.0,2024-11-21,2024-11-21 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02652,P012,Ice Cream Sundae,Desserts,2024-10-22,2024-10-22 06:00:00,78,78,3.0,234.0,2024-12-21,2024-12-21 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02653,P001,Fresh Salmon Fillet,Seafood,2024-10-25,2024-10-25 06:00:00,78,78,18.5,1443.0,2024-10-28,2024-10-28 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02654,P002,Ribeye Steak,Meat,2024-10-25,2024-10-25 06:00:00,82,82,22.0,1804.0,2024-10-30,2024-10-30 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02655,P003,Caesar Salad Mix,Vegetables,2024-10-25,2024-10-25 06:00:00,162,162,4.5,729.0,2024-10-29,2024-10-29 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02656,P004,Tiramisu Dessert,Desserts,2024-10-25,2024-10-25 06:00:00,111,111,5.0,555.0,2024-10-28,2024-10-28 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02657,P005,Grilled Chicken Breast,Meat,2024-10-25,2024-10-25 06:00:00,184,184,8.0,1472.0,2024-10-29,2024-10-29 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02658,P006,Lobster Tail,Seafood,2024-10-25,2024-10-25 06:00:00,44,44,35.0,1540.0,2024-10-27,2024-10-27 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02659,P007,Pasta Carbonara,Pasta,2024-10-25,2024-10-25 06:00:00,162,162,6.0,972.0,2024-11-01,2024-11-01 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02660,P008,French Onion Soup,Soups,2024-10-25,2024-10-25 06:00:00,139,139,3.5,486.5,2024-10-30,2024-10-30 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02661,P009,Chocolate Lava Cake,Desserts,2024-10-25,2024-10-25 06:00:00,98,98,4.0,392.0,2024-10-29,2024-10-29 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02662,P010,Craft Beer (Draft),Beverages,2024-10-25,2024-10-25 06:00:00,300,300,3.0,900.0,2024-11-08,2024-11-08 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02663,P011,House Wine (Glass),Beverages,2024-10-25,2024-10-25 06:00:00,177,177,4.0,708.0,2024-11-24,2024-11-24 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02664,P012,Ice Cream Sundae,Desserts,2024-10-25,2024-10-25 06:00:00,87,87,3.0,261.0,2024-12-24,2024-12-24 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02665,P001,Fresh Salmon Fillet,Seafood,2024-10-28,2024-10-28 06:00:00,85,85,18.5,1572.5,2024-10-31,2024-10-31 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02666,P002,Ribeye Steak,Meat,2024-10-28,2024-10-28 06:00:00,91,91,22.0,2002.0,2024-11-02,2024-11-02 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02667,P003,Caesar Salad Mix,Vegetables,2024-10-28,2024-10-28 06:00:00,128,128,4.5,576.0,2024-11-01,2024-11-01 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02668,P004,Tiramisu Dessert,Desserts,2024-10-28,2024-10-28 06:00:00,121,121,5.0,605.0,2024-10-31,2024-10-31 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02669,P005,Grilled Chicken Breast,Meat,2024-10-28,2024-10-28 06:00:00,179,179,8.0,1432.0,2024-11-01,2024-11-01 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02670,P006,Lobster Tail,Seafood,2024-10-28,2024-10-28 06:00:00,36,36,35.0,1260.0,2024-10-30,2024-10-30 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02671,P007,Pasta Carbonara,Pasta,2024-10-28,2024-10-28 06:00:00,191,191,6.0,1146.0,2024-11-04,2024-11-04 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02672,P008,French Onion Soup,Soups,2024-10-28,2024-10-28 06:00:00,126,126,3.5,441.0,2024-11-02,2024-11-02 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02673,P009,Chocolate Lava Cake,Desserts,2024-10-28,2024-10-28 06:00:00,106,106,4.0,424.0,2024-11-01,2024-11-01 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02674,P010,Craft Beer (Draft),Beverages,2024-10-28,2024-10-28 06:00:00,235,235,3.0,705.0,2024-11-11,2024-11-11 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02675,P011,House Wine (Glass),Beverages,2024-10-28,2024-10-28 06:00:00,226,226,4.0,904.0,2024-11-27,2024-11-27 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02676,P012,Ice Cream Sundae,Desserts,2024-10-28,2024-10-28 06:00:00,76,76,3.0,228.0,2024-12-27,2024-12-27 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02677,P001,Fresh Salmon Fillet,Seafood,2024-10-31,2024-10-31 06:00:00,78,78,18.5,1443.0,2024-11-03,2024-11-03 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02678,P002,Ribeye Steak,Meat,2024-10-31,2024-10-31 06:00:00,83,83,22.0,1826.0,2024-11-05,2024-11-05 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02679,P003,Caesar Salad Mix,Vegetables,2024-10-31,2024-10-31 06:00:00,127,127,4.5,571.5,2024-11-04,2024-11-04 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02680,P004,Tiramisu Dessert,Desserts,2024-10-31,2024-10-31 06:00:00,116,116,5.0,580.0,2024-11-03,2024-11-03 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02681,P005,Grilled Chicken Breast,Meat,2024-10-31,2024-10-31 06:00:00,151,151,8.0,1208.0,2024-11-04,2024-11-04 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02682,P006,Lobster Tail,Seafood,2024-10-31,2024-10-31 06:00:00,44,44,35.0,1540.0,2024-11-02,2024-11-02 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02683,P007,Pasta Carbonara,Pasta,2024-10-31,2024-10-31 06:00:00,149,149,6.0,894.0,2024-11-07,2024-11-07 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02684,P008,French Onion Soup,Soups,2024-10-31,2024-10-31 06:00:00,126,126,3.5,441.0,2024-11-05,2024-11-05 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02685,P009,Chocolate Lava Cake,Desserts,2024-10-31,2024-10-31 06:00:00,93,93,4.0,372.0,2024-11-04,2024-11-04 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02686,P010,Craft Beer (Draft),Beverages,2024-10-31,2024-10-31 06:00:00,217,217,3.0,651.0,2024-11-14,2024-11-14 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02687,P011,House Wine (Glass),Beverages,2024-10-31,2024-10-31 06:00:00,170,170,4.0,680.0,2024-11-30,2024-11-30 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02688,P012,Ice Cream Sundae,Desserts,2024-10-31,2024-10-31 06:00:00,79,79,3.0,237.0,2024-12-30,2024-12-30 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02689,P001,Fresh Salmon Fillet,Seafood,2024-11-03,2024-11-03 06:00:00,82,82,18.5,1517.0,2024-11-06,2024-11-06 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02690,P002,Ribeye Steak,Meat,2024-11-03,2024-11-03 06:00:00,95,95,22.0,2090.0,2024-11-08,2024-11-08 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02691,P003,Caesar Salad Mix,Vegetables,2024-11-03,2024-11-03 06:00:00,150,150,4.5,675.0,2024-11-07,2024-11-07 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02692,P004,Tiramisu Dessert,Desserts,2024-11-03,2024-11-03 06:00:00,119,119,5.0,595.0,2024-11-06,2024-11-06 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02693,P005,Grilled Chicken Breast,Meat,2024-11-03,2024-11-03 06:00:00,135,135,8.0,1080.0,2024-11-07,2024-11-07 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02694,P006,Lobster Tail,Seafood,2024-11-03,2024-11-03 06:00:00,39,39,35.0,1365.0,2024-11-05,2024-11-05 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02695,P007,Pasta Carbonara,Pasta,2024-11-03,2024-11-03 06:00:00,212,212,6.0,1272.0,2024-11-10,2024-11-10 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02696,P008,French Onion Soup,Soups,2024-11-03,2024-11-03 06:00:00,132,132,3.5,462.0,2024-11-08,2024-11-08 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02697,P009,Chocolate Lava Cake,Desserts,2024-11-03,2024-11-03 06:00:00,105,105,4.0,420.0,2024-11-07,2024-11-07 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02698,P010,Craft Beer (Draft),Beverages,2024-11-03,2024-11-03 06:00:00,245,245,3.0,735.0,2024-11-17,2024-11-17 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02699,P011,House Wine (Glass),Beverages,2024-11-03,2024-11-03 06:00:00,217,217,4.0,868.0,2024-12-03,2024-12-03 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02700,P012,Ice Cream Sundae,Desserts,2024-11-03,2024-11-03 06:00:00,90,90,3.0,270.0,2025-01-02,2025-01-02 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02701,P001,Fresh Salmon Fillet,Seafood,2024-11-06,2024-11-06 06:00:00,83,83,18.5,1535.5,2024-11-09,2024-11-09 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02702,P002,Ribeye Steak,Meat,2024-11-06,2024-11-06 06:00:00,116,116,22.0,2552.0,2024-11-11,2024-11-11 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02703,P003,Caesar Salad Mix,Vegetables,2024-11-06,2024-11-06 06:00:00,128,128,4.5,576.0,2024-11-10,2024-11-10 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02704,P004,Tiramisu Dessert,Desserts,2024-11-06,2024-11-06 06:00:00,95,95,5.0,475.0,2024-11-09,2024-11-09 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02705,P005,Grilled Chicken Breast,Meat,2024-11-06,2024-11-06 06:00:00,181,181,8.0,1448.0,2024-11-10,2024-11-10 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02706,P006,Lobster Tail,Seafood,2024-11-06,2024-11-06 06:00:00,44,44,35.0,1540.0,2024-11-08,2024-11-08 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02707,P007,Pasta Carbonara,Pasta,2024-11-06,2024-11-06 06:00:00,156,156,6.0,936.0,2024-11-13,2024-11-13 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02708,P008,French Onion Soup,Soups,2024-11-06,2024-11-06 06:00:00,120,120,3.5,420.0,2024-11-11,2024-11-11 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02709,P009,Chocolate Lava Cake,Desserts,2024-11-06,2024-11-06 06:00:00,81,81,4.0,324.0,2024-11-10,2024-11-10 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02710,P010,Craft Beer (Draft),Beverages,2024-11-06,2024-11-06 06:00:00,244,244,3.0,732.0,2024-11-20,2024-11-20 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02711,P011,House Wine (Glass),Beverages,2024-11-06,2024-11-06 06:00:00,217,217,4.0,868.0,2024-12-06,2024-12-06 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02712,P012,Ice Cream Sundae,Desserts,2024-11-06,2024-11-06 06:00:00,83,83,3.0,249.0,2025-01-05,2025-01-05 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02713,P001,Fresh Salmon Fillet,Seafood,2024-11-09,2024-11-09 06:00:00,77,77,18.5,1424.5,2024-11-12,2024-11-12 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02714,P002,Ribeye Steak,Meat,2024-11-09,2024-11-09 06:00:00,94,94,22.0,2068.0,2024-11-14,2024-11-14 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02715,P003,Caesar Salad Mix,Vegetables,2024-11-09,2024-11-09 06:00:00,121,121,4.5,544.5,2024-11-13,2024-11-13 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02716,P004,Tiramisu Dessert,Desserts,2024-11-09,2024-11-09 06:00:00,107,107,5.0,535.0,2024-11-12,2024-11-12 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02717,P005,Grilled Chicken Breast,Meat,2024-11-09,2024-11-09 06:00:00,173,173,8.0,1384.0,2024-11-13,2024-11-13 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02718,P006,Lobster Tail,Seafood,2024-11-09,2024-11-09 06:00:00,46,46,35.0,1610.0,2024-11-11,2024-11-11 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02719,P007,Pasta Carbonara,Pasta,2024-11-09,2024-11-09 06:00:00,204,204,6.0,1224.0,2024-11-16,2024-11-16 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02720,P008,French Onion Soup,Soups,2024-11-09,2024-11-09 06:00:00,109,109,3.5,381.5,2024-11-14,2024-11-14 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02721,P009,Chocolate Lava Cake,Desserts,2024-11-09,2024-11-09 06:00:00,113,113,4.0,452.0,2024-11-13,2024-11-13 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02722,P010,Craft Beer (Draft),Beverages,2024-11-09,2024-11-09 06:00:00,291,291,3.0,873.0,2024-11-23,2024-11-23 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02723,P011,House Wine (Glass),Beverages,2024-11-09,2024-11-09 06:00:00,218,218,4.0,872.0,2024-12-09,2024-12-09 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02724,P012,Ice Cream Sundae,Desserts,2024-11-09,2024-11-09 06:00:00,81,81,3.0,243.0,2025-01-08,2025-01-08 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02725,P001,Fresh Salmon Fillet,Seafood,2024-11-12,2024-11-12 06:00:00,79,79,18.5,1461.5,2024-11-15,2024-11-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02726,P002,Ribeye Steak,Meat,2024-11-12,2024-11-12 06:00:00,91,91,22.0,2002.0,2024-11-17,2024-11-17 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02727,P003,Caesar Salad Mix,Vegetables,2024-11-12,2024-11-12 06:00:00,125,125,4.5,562.5,2024-11-16,2024-11-16 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02728,P004,Tiramisu Dessert,Desserts,2024-11-12,2024-11-12 06:00:00,104,104,5.0,520.0,2024-11-15,2024-11-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02729,P005,Grilled Chicken Breast,Meat,2024-11-12,2024-11-12 06:00:00,149,149,8.0,1192.0,2024-11-16,2024-11-16 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02730,P006,Lobster Tail,Seafood,2024-11-12,2024-11-12 06:00:00,39,39,35.0,1365.0,2024-11-14,2024-11-14 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02731,P007,Pasta Carbonara,Pasta,2024-11-12,2024-11-12 06:00:00,197,197,6.0,1182.0,2024-11-19,2024-11-19 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02732,P008,French Onion Soup,Soups,2024-11-12,2024-11-12 06:00:00,130,130,3.5,455.0,2024-11-17,2024-11-17 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02733,P009,Chocolate Lava Cake,Desserts,2024-11-12,2024-11-12 06:00:00,83,83,4.0,332.0,2024-11-16,2024-11-16 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02734,P010,Craft Beer (Draft),Beverages,2024-11-12,2024-11-12 06:00:00,307,307,3.0,921.0,2024-11-26,2024-11-26 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02735,P011,House Wine (Glass),Beverages,2024-11-12,2024-11-12 06:00:00,229,229,4.0,916.0,2024-12-12,2024-12-12 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02736,P012,Ice Cream Sundae,Desserts,2024-11-12,2024-11-12 06:00:00,91,91,3.0,273.0,2025-01-11,2025-01-11 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02737,P001,Fresh Salmon Fillet,Seafood,2024-11-15,2024-11-15 06:00:00,97,97,18.5,1794.5,2024-11-18,2024-11-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02738,P002,Ribeye Steak,Meat,2024-11-15,2024-11-15 06:00:00,100,100,22.0,2200.0,2024-11-20,2024-11-20 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02739,P003,Caesar Salad Mix,Vegetables,2024-11-15,2024-11-15 06:00:00,173,173,4.5,778.5,2024-11-19,2024-11-19 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02740,P004,Tiramisu Dessert,Desserts,2024-11-15,2024-11-15 06:00:00,97,97,5.0,485.0,2024-11-18,2024-11-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02741,P005,Grilled Chicken Breast,Meat,2024-11-15,2024-11-15 06:00:00,156,156,8.0,1248.0,2024-11-19,2024-11-19 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02742,P006,Lobster Tail,Seafood,2024-11-15,2024-11-15 06:00:00,35,35,35.0,1225.0,2024-11-17,2024-11-17 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02743,P007,Pasta Carbonara,Pasta,2024-11-15,2024-11-15 06:00:00,161,161,6.0,966.0,2024-11-22,2024-11-22 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02744,P008,French Onion Soup,Soups,2024-11-15,2024-11-15 06:00:00,114,114,3.5,399.0,2024-11-20,2024-11-20 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02745,P009,Chocolate Lava Cake,Desserts,2024-11-15,2024-11-15 06:00:00,103,103,4.0,412.0,2024-11-19,2024-11-19 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02746,P010,Craft Beer (Draft),Beverages,2024-11-15,2024-11-15 06:00:00,291,291,3.0,873.0,2024-11-29,2024-11-29 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02747,P011,House Wine (Glass),Beverages,2024-11-15,2024-11-15 06:00:00,203,203,4.0,812.0,2024-12-15,2024-12-15 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02748,P012,Ice Cream Sundae,Desserts,2024-11-15,2024-11-15 06:00:00,71,71,3.0,213.0,2025-01-14,2025-01-14 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02749,P001,Fresh Salmon Fillet,Seafood,2024-11-18,2024-11-18 06:00:00,91,91,18.5,1683.5,2024-11-21,2024-11-21 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02750,P002,Ribeye Steak,Meat,2024-11-18,2024-11-18 06:00:00,103,103,22.0,2266.0,2024-11-23,2024-11-23 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02751,P003,Caesar Salad Mix,Vegetables,2024-11-18,2024-11-18 06:00:00,142,142,4.5,639.0,2024-11-22,2024-11-22 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02752,P004,Tiramisu Dessert,Desserts,2024-11-18,2024-11-18 06:00:00,122,122,5.0,610.0,2024-11-21,2024-11-21 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02753,P005,Grilled Chicken Breast,Meat,2024-11-18,2024-11-18 06:00:00,150,150,8.0,1200.0,2024-11-22,2024-11-22 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02754,P006,Lobster Tail,Seafood,2024-11-18,2024-11-18 06:00:00,37,37,35.0,1295.0,2024-11-20,2024-11-20 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02755,P007,Pasta Carbonara,Pasta,2024-11-18,2024-11-18 06:00:00,209,209,6.0,1254.0,2024-11-25,2024-11-25 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02756,P008,French Onion Soup,Soups,2024-11-18,2024-11-18 06:00:00,121,121,3.5,423.5,2024-11-23,2024-11-23 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02757,P009,Chocolate Lava Cake,Desserts,2024-11-18,2024-11-18 06:00:00,97,97,4.0,388.0,2024-11-22,2024-11-22 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02758,P010,Craft Beer (Draft),Beverages,2024-11-18,2024-11-18 06:00:00,301,301,3.0,903.0,2024-12-02,2024-12-02 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02759,P011,House Wine (Glass),Beverages,2024-11-18,2024-11-18 06:00:00,212,212,4.0,848.0,2024-12-18,2024-12-18 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02760,P012,Ice Cream Sundae,Desserts,2024-11-18,2024-11-18 06:00:00,69,69,3.0,207.0,2025-01-17,2025-01-17 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02761,P001,Fresh Salmon Fillet,Seafood,2024-11-21,2024-11-21 06:00:00,71,71,18.5,1313.5,2024-11-24,2024-11-24 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02762,P002,Ribeye Steak,Meat,2024-11-21,2024-11-21 06:00:00,81,81,22.0,1782.0,2024-11-26,2024-11-26 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_02763,P003,Caesar Salad Mix,Vegetables,2024-11-21,2024-11-21 06:00:00,155,155,4.5,697.5,2024-11-25,2024-11-25 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_02764,P004,Tiramisu Dessert,Desserts,2024-11-21,2024-11-21 06:00:00,113,113,5.0,565.0,2024-11-24,2024-11-24 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_02765,P005,Grilled Chicken Breast,Meat,2024-11-21,2024-11-21 06:00:00,143,143,8.0,1144.0,2024-11-25,2024-11-25 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_02766,P006,Lobster Tail,Seafood,2024-11-21,2024-11-21 06:00:00,46,46,35.0,1610.0,2024-11-23,2024-11-23 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_02767,P007,Pasta Carbonara,Pasta,2024-11-21,2024-11-21 06:00:00,183,183,6.0,1098.0,2024-11-28,2024-11-28 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_02768,P008,French Onion Soup,Soups,2024-11-21,2024-11-21 06:00:00,119,119,3.5,416.5,2024-11-26,2024-11-26 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_02769,P009,Chocolate Lava Cake,Desserts,2024-11-21,2024-11-21 06:00:00,99,99,4.0,396.0,2024-11-25,2024-11-25 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_02770,P010,Craft Beer (Draft),Beverages,2024-11-21,2024-11-21 06:00:00,281,281,3.0,843.0,2024-12-05,2024-12-05 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_02771,P011,House Wine (Glass),Beverages,2024-11-21,2024-11-21 06:00:00,167,167,4.0,668.0,2024-12-21,2024-12-21 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_02772,P012,Ice Cream Sundae,Desserts,2024-11-21,2024-11-21 06:00:00,75,75,3.0,225.0,2025-01-20,2025-01-20 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_02773,P001,Fresh Salmon Fillet,Seafood,2024-11-24,2024-11-24 06:00:00,91,91,18.5,1683.5,2024-11-27,2024-11-27 23:59:00,3,3,Normal,Refrigerated,SUP_003
